Line_number,VentureID,typeofcashflow,specification,value,meansofpaymentreturn,intermediarytradingoperation,hypothesis,dateoftransaction,timing,currency,remarks
3,GD142,Expenditure,Autre armement,18852.66,,,,1815,Outfitting,Livres tournois,
4,GD142,Expenditure,Avances à l’équipage,4330,,,,1815,Outfitting,Livres tournois,
5,GD142,Expenditure,Vivres pour l’équipage,13975.54,,,,1815,Outfitting,Livres tournois,
6,GD142,Expenditure,Vivres pour les nègres,10077.41,,,,1815,Outfitting,Livres tournois,
7,GD142,Expenditure,Cargaison,161505.43,,,,1815,Outfitting,Livres tournois,
8,GD142,Expenditure,"Commission, port des lettres et deniers oubliés",6117.97,,,,1815,Outfitting,Livres tournois,
9,GD142,Expenditure,Frais via représentants en Angleterre payé par emprunt,35204.15,,,,1816,Return,Livres tournois,
10,GD142,Expenditure,Frais en Angleterre payés directement,9538.5,,,,1816,After outfitting,Livres tournois,
11,GD142,Expenditure,Commission sur frais en Angleterre,895,,,,1816,After outfitting,Livres tournois,
12,GD142,Expenditure,intérêts du prêt à la grosse contracté pour payer les frais des représentants en Angleterre,10800,,,,1816,Transactions during voyage,Livres tournois,
13,GD142,Expenditure,Fraix aux Canaries (Achat de vin aux Canaries et relâche),4732.95,,,,1816,Return,Livres tournois,
14,GD142,Return,vente d’esclaves,1236200,,1,,1817,Transactions during voyage,Livres des colonies,
15,GD142,Return,vente diverses aux Antilles,7880,,1,,1816,Transactions during voyage,Livres des colonies,
16,GD142,Expenditure,Frais liés au noirs,30492,,1,,1816,Transactions during voyage,Livres des colonies,
17,GD142,Expenditure,Frais de commission,151285,,1,,1816,Transactions during voyage,Livres des colonies,
18,GD142,Expenditure,Frais liés au navire,38994,,1,,1816,Transactions during voyage,Livres des colonies,
19,GD142,Expenditure,Déchargement,2303.64,,,,1817,Return,Livres tournois,
20,GD142,Expenditure,gages de l’équipage,28315.17,,,,1817,Return,Livres tournois,
21,GD142,Expenditure,Assurances,2722.45,,,,1817,Return,Livres tournois,
22,GD142,Expenditure,Commission,1761.48,,,,1817,Return,Livres tournois,
23,GD142,Return,Passagers (dame et deux enfants),154.01,,,,1817,Return,Livres tournois,
24,GD142,Expenditure,Ré-armement mise-hors,22673.39,,,,1817,Outfitting,Livres tournois,
25,GD142,Expenditure,Ré-armement cargaison,29967,,,,1817,Outfitting,Livres tournois,
26,GD142,Expenditure,Ré-armement commission,635.28,,,,1817,Outfitting,Livres tournois,
27,GD142,Expenditure,Ré-armement assurance,560,,,,1817,Outfitting,Livres tournois,
28,GD142,Expenditure,Ré-armement divers,990.2,,,,1817,Outfitting,Livres tournois,
29,GD142,Return,Ré-armement passagers,1176,,,,1817,Outfitting,Livres tournois,
30,GD142,Expenditure,Frais à la Guadeloupe,14403.1,,1,,1817,Transactions during voyage,Livres des colonies,
31,GD142,Expenditure,Désarmement,7689.02,,,,1817,Return,Francs,
32,GD142,Expenditure,"Achat aux colonies, 1816",604864,,1,,1816,Transactions during voyage,Livres des colonies,
33,GD142,Expenditure,"Achat aux colonies et divers, 1817",392791,,1,,1817,Transactions during voyage,Livres des colonies,
34,GD142,Return,Ventes 1er voyage,548001.37,,,,1816,Return,Francs,
35,GD142,Return,Ventes 2e voyage,278352.49,,,,1817,Return,Francs,
36,GD142,Expenditure,Droits de douanes,247434.33,,,,1817,Return,Francs,"En fait, 1816 et 1817 : deux voyages"
37,GD142,Expenditure,Autres frais de déchargement,17120.71,,,,1817,Return,Francs,
38,GD142,Expenditure,Primes d’assurance,17598.46,,,,1817,Return,Francs,
39,GD142,Expenditure,intérêt du 18 juillet au 29 novembre,807.08,,,,1817,Return,Francs,
40,GD142,Expenditure,Commission de vente aux armateurs à 2 %,16623.86,,,,1817,Return,Francs,
41,GD142,Expenditure,Ducroire des armateurs à 1%,8303.26,,,,1817,Return,Francs,
42,GD142,Return,Vente du Cultivateur et armes,28338,,,,1817,Return,Francs,
43,GD142,Expenditure,Commission sur la vente du Cultivateur,567,,,,1817,Return,Francs,
1,GD143,Expenditure,Frais d’armement,149159,,,,1741,Outfitting,Livres,
2,GD143,Return,Vente des Noirs,193898,,1,,1742,Transactions during voyage,Livres,
3,GD143,Return,Vente d’ustensiles divers,15538,,1,,1742,Transactions during voyage,Livres,
1,GD144,Expenditure,Coût du navire,6000,,,,1783,Outfitting,Livres,
2,GD144,Expenditure,Frais de remise en état,30214,,,,1783,Outfitting,Livres,
3,GD144,Expenditure,Avances à l’équipage,2624,,,,1783,Outfitting,Livres,
4,GD144,Expenditure,Vivres,10975,,,,1783,Outfitting,Livres,
5,GD144,Expenditure,Cargaison,92242,,,,1783,Outfitting,Livres,
6,GD144,Return,Vente des Noirs,363760,,1,,1784,Transactions during voyage,Livres,
7,GD144,Return,Vente d’ustensiles divers,3083,,1,,1784,Transactions during voyage,Livres,
8,GD144,Expenditure,Frais à l’arrivée pour gages de l’équipage et traite du capitaine,14224,,1,,1784,Transactions during voyage,Livres,I assume in the West Indies (like the rest). But could be in France ?
1,GD145,Expenditure,Mise-hors 1er voyage,472944,,,,1782,Outfitting,Livres,
2,GD145,Return,Vente des noirs du 2e voyage,589002,,1,,1784,Transactions during voyage,Livres,1783 ? 1784 ?
1,GD146,Expenditure,Armement,160000,,,,1774,Outfitting,Livres,
2,GD146,Return,"Retours par la Pyrra, la Confiance, le Guerrie",32574,,,,1776-08-17,Return,Livres,
3,GD146,Return,Retour par le Montyon,19739,,,,1776-08-17,Return,Livres,
4,GD146,Return,Retour par la Betsy (second voyage),42806,,,,1777-03-20,Return,Livres,
5,GD146,Return,??,9255,,,,1778-01-25,Return,Livres,
6,GD146,Return,par la Julie,6120,,,,1778-06-18,Return,Livres,
7,GD146,Return,Profits et pertes,3636,,,,1778-08-27,Return,Livres,
8,GD146,Return,"Divers, dont une lettre de change",1342,,,,1779-11-18,Return,Livres,
9,GD146,Return,Divers acquis de Guinée,2009,,,,1780-11-09,Return,Livres,
1,GD147,Expenditure,Mise hors et cargaison,163440,,,,1776,Outfitting,Livres,
2,GD147,Return,Queue de retour de la vente de 296 noirs,174924,,,,,Return,Livres,
3,GD147,Return,Remboursements de l’assureur suite à une prise,177760,,,,,Return,Livres,
1,GD148,Expenditure,Mise hors estimée,197120,,,Other,1735,Outfitting,Livres,
2,GD148,Return,Vente de 402 noirs,254299,,1,,1736,Transactions during voyage,Livres,
1,GD149,Expenditure,Mise hors estimée,73800,,,Other,1739,Outfitting,Livres,
2,GD149,Return,Vente de 161 noirs,184000,,1,,1740,Transactions during voyage,Livres,
3,GD149,Return,11 noirs de pacotille,13200,,1,,1740,Transactions during voyage,Livres,
1,GD150,Expenditure,Mise hors estimée,110700,,,Other,1739,Outfitting,Livres,
2,GD150,Return,vente de 208 noirs,237050,,1,,1740,Transactions during voyage,Livres,
3,GD150,Return,10 noirs de pacotille,35516,,1,,1740,Transactions during voyage,Livres,
1,GD151,Expenditure,Mise hors estimée,246000,,,Other,1741,Outfitting,Livres,
2,GD151,Return,vente de 367 nois,432300,,1,,1742,Transactions during voyage,Livres,
1,GD152,Expenditure,Mise hors estimée,369000,,,Other,1748,Outfitting,Livres,
2,GD152,Return,Vente de 350 noirs,338957,,1,,1749,Transactions during voyage,Livres,
1,GD153,Expenditure,Mise hors estimée,246000,,,Other,1773,Outfitting,Livres,
2,GD153,Return,vente de 346 noirs,603980,,1,,1774,Transactions during voyage,Livres,
1,GD154,Expenditure,Mise hors estimée,282900,,,Other,1774,Outfitting,Livres,
2,GD154,Return,vente de 383 noirs,622700,,1,,1775,Transactions during voyage,Livres coloniales,
3,GD154,Expenditure,Frais au Cap sans commission,63995,,1,,1775,Transactions during voyage,Livres coloniales,
4,GD154,Expenditure,Commission pour le correspondant au Cap,8207,,1,,1775,Transactions during voyage,Livres coloniales,
5,GD154,Expenditure,Achats en Afrique,19842,,1,,1775,Transactions during voyage,Livres coloniales,
6,GD154,Expenditure,Frais de désarmement,20867,,,,1775,Return,Livres tournois,
7,GD154,Expenditure,Reliquats de gages pour l’équipage,20873,,,,1775,Return,Livres tournois,
8,GD154,Expenditure,Commission de l’armateur,1684,,,,1775,Return,Livres tournois,
1,GD155,Expenditure,Not specified,29043.79,,,,1786,Outfitting,Livres tournois,
2,GD155,Expenditure,Not specified,2269.86,,,,1786,After outfitting,Livres tournois,
3,GD155,Expenditure,Not specified,3569.46,,,,1787,Outfitting,Livres tournois,
4,GD155,Expenditure,Not specified,22.075,,,,1787,After outfitting,Livres tournois,
5,GD155,Expenditure,Not specified,30983.275,,,,1789,Outfitting,Livres tournois,
6,GD155,Expenditure,Not specified,4434.49,,,,1789,After outfitting,Livres tournois,
7,GD155,Expenditure,Not specified,11311.125,,,,1792,Outfitting,Livres tournois,
8,GD155,Expenditure,Not specified,609.95,,,,1792,After outfitting,Livres tournois,
9,GD155,Return,Not specified,9274.56,,,,1788-04-30,Return,Livres tournois,
10,GD155,Return,Not specified,6963.39,,,,1788-04-30,Return,Livres tournois,
11,GD155,Return,Not specified,1660.48,,,,1789-04-26,Return,Livres tournois,
12,GD155,Return,Not specified,627.76,,,,1789-12-19,Return,Livres tournois,
13,GD155,Return,Not specified,294.22,,,,1789-12-31,Return,Livres tournois,
14,GD155,Return,Not specified,5879.76,,,,1790-04-20,Return,Livres tournois,
15,GD155,Return,Not specified,461.89,,,,1790-12-01,Return,Livres tournois,
16,GD155,Return,Not specified,5553.925,,,,1791-03-01,Return,Livres tournois,
17,GD155,Return,Not specified,14488.18,,,,1791-07-15,Return,Livres tournois,
18,GD155,Return,Not specified,2265.79,,,,1792-04-30,Return,Livres tournois,
19,GD155,Return,Not specified,6301.18,,,,1792-04-30,Return,Livres tournois,
20,GD155,Return,Not specified,14376.67,,,,1793-11-24,Return,Livres tournois,
21,GD155,Return,Not specified,2960.11,,,,1793-12-11,Return,Livres tournois,
22,GD155,Return,Not specified,1911.75,,,,1796-07-04,Return,Livres tournois,
23,GD155,Return,Reste à recouvrer,16805.46,,,OR,1796-06-24,Return,Livres tournois,Sommes restant à recouvrer
24,GD155,Return,Reste à recouvrer,44815.15,,,OR,1792-04-30,Return,Livres tournois,Sommes restant à recouvrer
1,GD156,Expenditure,Navire,14000,,,,1785-12-15,Outfitting,Livres tournois,
2,GD156,Expenditure,gages de l’équipage,3531,,,,1785-12-15,Outfitting,Livres tournois,
3,GD156,Expenditure,Radoub,17672.75,,,,1785-12-15,Outfitting,Livres tournois,"35203,75 – gages et navire"
4,GD156,Expenditure,Vivres,17746.95,,,,1785-12-15,Outfitting,Livres tournois,
5,GD156,Return,Primes de l’État,7000,,,,1785-12-15,Outfitting,Livres tournois,
6,GD156,Expenditure,Cargaison et frais,90554,,,,1785-12-15,Outfitting,Livres tournois,
7,GD156,Expenditure,Assurance sur la mise-hors,2673.75,,,,1787-04-20,Return,Livres tournois,Précisé “Payable 10 mois après l’arrivée à Saint-Domingue” p. 20
8,GD156,Expenditure,Assurance sur la cargaison,5347.5,,,,1787-04-20,Return,Livres tournois,Précisé “Payable 8 mois après la connaissance (?) Paris” p. 22
9,GD156,Return,Vente du navire,14000,,,,1787-04-20,Return,Livres tournois,
10,GD156,Return,Fret,3305.35,,,,1787-04-20,Return,Livres tournois,
11,GD156,Return,Vente de la cargaison et quelques lettres et espèces,57942.02,,,,1787-04-20,Return,Livres tournois,
12,GD156,Expenditure,Payé à l’équipage,14364.5,,,,1787-04-20,Return,Livres tournois,
13,GD156,Expenditure,Frais de désarmement,6813.7,,,,1787-04-20,Return,Livres tournois,
14,GD156,Expenditure,Assurance de retour,2975,,,,1787-04-20,Return,Livres tournois,
15,GD156,Expenditure,Port de lettres,600,,,,1787-04-20,Return,Livres tournois,
16,GD156,Return,Vente reçu par autre navire,19715.94,,,,1787-04-20,Outfitting,Livres tournois,
1,GD157,Expenditure,Navire,20000,,,,1788-02-15,Outfitting,Livres tournois,
2,GD157,Expenditure,gages de l’équipage,4377,,,,1788-02-15,Outfitting,Livres tournois,Voir la correction de l’erreur de 1000 p. 35
3,GD157,Expenditure,Radoub,24331.05,,,,1788-02-15,Outfitting,Livres tournois,
4,GD157,Expenditure,Victuailles,22872.1,,,,1788-02-15,Outfitting,Livres tournois,Il semble y avoir une erreur de calcul. Je rajoute ce qu’il faut pour retrouver les chiffres du livre (affaire de moins de 300 livres)
5,GD157,Return,Primes de l’État,14160,,,,1788-02-15,Outfitting,Livres tournois,
6,GD157,Expenditure,Assurance de la mise-hors,4286,,,,1789-05-15,Return,Livres tournois,
7,GD157,Expenditure,Cargaison,167534.35,,,,1788-02-15,Outfitting,Livres tournois,
8,GD157,Expenditure,Assurance de la cargaison,11055.6,,,,1789-05-15,Return,Livres tournois,
9,GD157,Expenditure,Commission 2%,5034.5,,,,1788-02-15,Outfitting,Livres tournois,Calculée net de prime mais sans les assurances. J’ajoute 247.5 pour trouver les chiffres suivants
10,GD157,Return,Vente du navire,19500,,,,1789-05-15,Return,Livres tournois,
11,GD157,Return,Vente de la cargaison,205052.3,,,,1789-05-15,Return,Livres tournois,
12,GD157,Expenditure,Payé à l’équipage,15387.4,,,,1789-05-15,Return,Livres tournois,
13,GD157,Expenditure,Frais de désarmement,10794.25,,,,1789-05-15,Return,Livres tournois,
14,GD157,Expenditure,Assurance sur esclaves,2000,,,,1789-05-15,Return,Livres tournois,
15,GD157,Expenditure,Assurance navire retour,2062.5,,,,1789-05-15,Return,Livres tournois,
16,GD157,Expenditure,Assurance cargaison retour,2800,,,,1789-05-15,Return,Livres tournois,
17,GD157,Expenditure,Comission,4491,,,,1789-05-15,Return,Livres tournois,Recalculée car pas assignée à ses propres 2/3
18,GD157,Return,Reste à recouvrer (billets à ordre au Cap),252488.44,,,OR,1789-05-15,Return,Livres tournois,"Silvia pense que ce sont les livres tournois. Comme ce sont des billets à ordre au Cap à recouvrer là-bas, je pense que ce sont les livres d’Amérique"
1,GD158,Expenditure,Navire,12000,,,,1788-12-08,Outfitting,Livres tournois,
2,GD158,Expenditure,Gages trois mois d’avance,3375,,,,1788-12-08,Outfitting,Livres tournois,
3,GD158,Expenditure,Radoub,15768.65,,,,1788-12-08,Outfitting,Livres tournois,
4,GD158,Expenditure,Victuailles,16755.75,,,,1788-12-08,Outfitting,Livres tournois,
5,GD158,Expenditure,Assurance de la mise-hors,2217.5,,,,1790-04-08,Return,Livres tournois,
6,GD158,Expenditure,Cargaison,81022.2,,,,1788-12-08,Outfitting,Livres tournois,
7,GD158,Expenditure,Comission 2%,2578.4,,,,1788-12-08,Outfitting,Livres tournois,
8,GD158,Return,Prime,7880,,,,1788-12-08,Outfitting,Livres tournois,
9,GD158,Expenditure,Assurance de la cargaison,4635,,,,1790-04-08,Return,Livres tournois,
10,GD158,Return,Fret,1727.9,,,,1790-04-08,Return,Livres tournois,
11,GD158,Return,Vente de la marchandise,88234.45,,,,1790-04-08,Return,Livres tournois,
12,GD158,Expenditure,Payé à l’équipage,13119.2,,,,1790-04-08,Return,Livres tournois,
13,GD158,Expenditure,Frais de désarmement,4813.65,,,,1790-04-08,Return,Livres tournois,
14,GD158,Expenditure,Assurance de retour,2975,,,,1790-04-08,Return,Livres tournois,
15,GD158,Expenditure,Commission,1657.5,,,,1790-04-08,Return,Livres tournois,
16,GD158,Return,Reste à recouvrer (billets à ordre au Cap),169054.2,,,OR,1790-04-08,Return,Livres tournois,"Reste à recouvrer (billets à ordre au Cap). Je suppose aussi que le “reste dû” dans la somme finale est fausse, puisqu’elle ne prend pas en compte les avances de Nairac. Je suppose que la somme est en livres coloniales"
17,GD158,Return,Navire,11500,,,,1790-04-08,Return,Livres tournois,Prix tiré du le compte d’armement du voyage suivant
1,GD159,Expenditure,Navire et doublure de cuivre,35400,,,,1790-03-30,Outfitting,Livres tournois,
2,GD159,Expenditure,Radoub à Lorient,27921.8,,,,1790-03-30,Outfitting,Livres tournois,
3,GD159,Expenditure,Assurance Lorient,990,,,,1790-03-30,Outfitting,Livres tournois,
4,GD159,Expenditure,gages de l’équipage,4590,,,,1790-03-30,Outfitting,Livres tournois,
5,GD159,Expenditure,Autre radoub,16347.9,,,,1790-03-30,Outfitting,Livres tournois,
6,GD159,Expenditure,Vivres,24723.9,,,,1790-03-30,Outfitting,Livres tournois,
7,GD159,Expenditure,Assurance de la mise-hors,5893.65,,,,1791-08-16,Return,Livres tournois,
8,GD159,Expenditure,Cargaison,216812.35,,,,1790-03-30,Outfitting,Livres tournois,
9,GD159,Expenditure,Comission 2%,6535.7,,,,1790-03-30,Outfitting,Livres tournois,
10,GD159,Return,Prime de l’état,15360,,,,1790-03-30,Outfitting,Livres tournois,
11,GD159,Expenditure,Assurance de la cargaison,11672.5,,,,1791-08-16,Return,Livres tournois,
12,GD159,Return,Fret,5992.45,,,,1791-08-16,Return,Livres tournois,
13,GD159,Return,Créances diverses,4952.25,,,,1791-08-16,Return,Livres tournois,
14,GD159,Return,Vente de la cargaison,165173.05,,,,1791-08-16,Return,Livres tournois,
15,GD159,Expenditure,Payé à l’équipage,15684.75,,,,1791-08-16,Return,Livres tournois,
16,GD159,Expenditure,Frais de désarmement,6967.39,,,,1791-08-16,Return,Livres tournois,
17,GD159,Expenditure,Assurance de retour,3625,,,,1791-08-16,Return,Livres tournois,
18,GD159,Expenditure,Commission,3303.42,,,,1791-08-16,Return,Livres tournois,
19,GD159,Return,Reste à recouvrer au Cap,273567.9,,,OR,1791-08-16,Return,Livres tournois,"Silvia pense que ce sont les livres tournois. Comme ce sont des billets à ordre au Cap à recouvrer là-bas, je pense que ce sont les livres d’Amérique"
20,GD159,Return,Navire,40000,,,,1791-08-16,Return,Livres tournois,Pris sur le voyage suivant (avec les ustenciles utiles aux Antilles)
1,GD160,Expenditure,Navire,11500,,,,1791-04-18,Outfitting,Livres tournois,
2,GD160,Expenditure,gages de l’équipage,3318,,,,1791-04-18,Outfitting,Livres tournois,
3,GD160,Expenditure,Autre radoub,21182.85,,,,1791-04-18,Outfitting,Livres tournois,
4,GD160,Expenditure,Vivres,8627.75,,,,1791-04-18,Outfitting,Livres tournois,
5,GD160,Expenditure,Assurance de la mise-hors,2500,,,,1793-01-26,Return,Livres tournois,
6,GD160,Expenditure,Cargaison,99069.5,,,,1791-04-18,Outfitting,Livres tournois,
7,GD160,Expenditure,Assurance de la cargaison,8562.5,,,,1793-01-26,Return,Livres tournois,
8,GD160,Expenditure,Commission,2873.95,,,,1791-04-18,Outfitting,Livres tournois,
9,GD160,Return,Prime de l’état moins escompte,8036,,,,1791-04-18,Outfitting,Livres tournois,
10,GD160,Expenditure,Divers,230,,,,1791-04-18,Outfitting,Livres tournois,
11,GD160,Return,Fret,1186.63,,,,1793-01-26,Return,Livres tournois,
